IDPlots,ID,DBH_mm,Height_m,heigh_class,Species,Cont,Species_n,DBH,BA,dist_stand,prop_stand,dist_water,elevation,alive,deformated,bio,abio,BA_tree,pine,birch,response,dist_stand_scaled,prop_stand_scaled,elevation_scaled,dist_water_scaled
1680,24,8,1.5,1.3-1.9,17,Low,POTR,0.8,4.97338842,141,0.2,2080.25196843484,122,no,no,no,no,5.02656e-5,no,no,0.4054651081081644,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,18,8,1.5,1.3-1.9,16,Low,POTR,0.8,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,5.02656e-5,no,no,0.4054651081081644,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,2,11,1.6,1.3-1.9,17,Low,POTR,1.1,4.97338842,141,0.2,2080.25196843484,122,no,no,no,no,9.50334e-5,no,no,0.47000362924573563,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,17,10,1.6,1.3-1.9,16,Low,POTR,1,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,7.854e-5,no,no,0.47000362924573563,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,4,15,1.9,1.3-1.9,1,Low,PISY,1.5,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,1.76715e-4,yes,no,0.6418538861723947,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,16,10,1.7,1.3-1.9,16,Low,POTR,1,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,7.854e-5,no,no,0.5306282510621704,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,15,8,1.5,1.3-1.9,16,Low,POTR,0.8,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,5.02656e-5,no,no,0.4054651081081644,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,14,30,2,2-2.9,17,Low,POTR,3,4.97338842,141,0.2,2080.25196843484,122,no,no,no,no,7.0686e-4,no,no,0.6931471805599453,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,1,10,1.3,1.3-1.9,5,Low,PISY,1,4.97338842,141,0.2,2080.25196843484,122,yes,yes,no,no,7.854e-5,yes,no,0.26236426446749106,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,12,10,1.9,1.3-1.9,16,Low,POTR,1,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,7.854e-5,no,no,0.6418538861723947,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,13,10,1.8,1.3-1.9,16,Low,POTR,1,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,7.854e-5,no,no,0.5877866649021191,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,11,10,1.9,1.3-1.9,16,Low,POTR,1,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,7.854e-5,no,no,0.6418538861723947,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,7,166,9,9-9.9,1,Low,PISY,16.6,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,0.0216424824,yes,no,2.1972245773362196,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,6,153,9,9-9.9,1,Low,PISY,15.3,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,0.0183854286,yes,no,2.1972245773362196,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,8,13,1.9,1.3-1.9,16,Low,POTR,1.3,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,1.327326e-4,no,no,0.6418538861723947,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,10,60,7,7-7.9,18,Low,POTR,6,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,yes,0.00282744,no,no,1.9459101490553132,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1680,9,12,1.5,1.3-1.9,1,Low,PISY,1.2,4.97338842,141,0.2,2080.25196843484,122,yes,no,no,no,1.130976e-4,yes,no,0.4054651081081644,0.4392275233838561,-1.0543835780358426,-1.108219232058573,-0.6692661841017464
1700,2,31,2,2-2.9,4,Low,PISY,3.1,0.11011308,307,0,2579.77849106735,124,yes,no,yes,no,7.547694e-4,yes,no,0.6931471805599453,2.184093353064359,-1.5318458364469458,-0.6307285116303141,-0.24058228232167694
1700,1,21,1.8,1.3-1.9,5,Low,PISY,2.1,0.11011308,307,0,2579.77849106735,124,yes,yes,no,no,3.463614e-4,yes,no,0.5877866649021191,2.184093353064359,-1.5318458364469458,-0.6307285116303141,-0.24058228232167694
1710,16,335,15.5,15-15.9,1,Low,PISY,33.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,0.088141515,yes,no,2.740840023925201,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,15,202,11.6,11-11.9,5,Low,PISY,20.2,26.90890356,8,0,2848.73786601205,123,yes,yes,no,no,0.0320474616,yes,no,2.451005098112319,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,14,101,7,7-7.9,5,Low,PISY,10.1,26.90890356,8,0,2848.73786601205,123,yes,yes,no,no,0.0080118654,yes,no,1.9459101490553132,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,13,16,1.6,1.3-1.9,2,Low,PISY,1.6,26.90890356,8,0,2848.73786601205,123,no,no,no,no,2.010624e-4,yes,no,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,12,35,5.7,5-5.9,34,Low,PRPA,3.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,9.62115e-4,no,no,1.7404661748405046,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,11,46,7,7-7.9,10,Low,BEPE,4.6,26.90890356,8,0,2848.73786601205,123,yes,yes,no,no,0.0016619064,no,yes,1.9459101490553132,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,22,8,2,2-2.9,6,Low,BEPE,0.8,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,5.02656e-5,no,yes,0.6931471805599453,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,21,8,2.1,2-2.9,6,Low,BEPE,0.8,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,5.02656e-5,no,yes,0.7419373447293773,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,17,15,2.1,2-2.9,34,Low,PRPA,1.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.76715e-4,no,no,0.7419373447293773,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,19,7,2,2-2.9,34,Low,PRPA,0.7,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,3.84846e-5,no,no,0.6931471805599453,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,20,7,1.7,1.3-1.9,34,Low,PRPA,0.7,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,3.84846e-5,no,no,0.5306282510621704,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,18,5,1.6,1.3-1.9,34,Low,PRPA,0.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.9635e-5,no,no,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,23,95,11.2,11-11.9,9,Low,BEPE,9.5,26.90890356,8,0,2848.73786601205,123,yes,no,yes,no,0.007088235,no,yes,2.4159137783010487,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,27,7,2,2-2.9,34,Low,PRPA,0.7,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,3.84846e-5,no,no,0.6931471805599453,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,24,5,1.6,1.3-1.9,34,Low,PRPA,0.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.9635e-5,no,no,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,28,5,1.6,1.3-1.9,34,Low,PRPA,0.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.9635e-5,no,no,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,26,18,2,2-2.9,4,Low,PISY,1.8,26.90890356,8,0,2848.73786601205,123,yes,no,yes,no,2.544696e-4,yes,no,0.6931471805599453,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,25,20,2,2-2.9,5,Low,PISY,2,26.90890356,8,0,2848.73786601205,123,yes,yes,no,no,3.1416e-4,yes,no,0.6931471805599453,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,9,68,8.8,8-8.9,6,Low,BEPE,6.8,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,0.0036316896,no,yes,2.174751721484161,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,8,10,2.1,2-2.9,6,Low,BEPE,1,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,7.854e-5,no,yes,0.7419373447293773,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,29,268,14.8,14-14.9,1,Low,PISY,26.8,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,0.0564105696,yes,no,2.6946271807700692,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,10,229,12.1,12-12.9,1,Low,PISY,22.9,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,0.0411871614,yes,no,2.4932054526026954,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,1,5,1.6,1.3-1.9,32,Low,PYCO,0.5,26.90890356,8,0,2848.73786601205,123,no,no,no,no,1.9635e-5,no,no,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,7,19,3.5,3-3.9,6,Low,BEPE,1.9,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,2.835294e-4,no,yes,1.252762968495368,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,30,5,1.6,1.3-1.9,34,Low,PRPA,0.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.9635e-5,no,no,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,31,26,2.5,2-2.9,5,Low,PISY,2.6,26.90890356,8,0,2848.73786601205,123,yes,yes,no,no,5.309304e-4,yes,no,0.9162907318741551,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,6,4,1.7,1.3-1.9,34,Low,PRPA,0.4,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.25664e-5,no,no,0.5306282510621704,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,2,13,2.1,2-2.9,10,Low,BEPE,1.3,26.90890356,8,0,2848.73786601205,123,yes,yes,no,no,1.327326e-4,no,yes,0.7419373447293773,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,5,8,1.6,1.3-1.9,7,Low,BEPE,0.8,26.90890356,8,0,2848.73786601205,123,no,no,no,no,5.02656e-5,no,yes,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,33,12,1.6,1.3-1.9,2,Low,PISY,1.2,26.90890356,8,0,2848.73786601205,123,no,no,no,no,1.130976e-4,yes,no,0.47000362924573563,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,4,5,1.7,1.3-1.9,34,Low,PRPA,0.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.9635e-5,no,no,0.5306282510621704,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,32,185,11.8,11-11.9,1,Low,PISY,18.5,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,0.026880315,yes,no,2.468099531471619,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,3,10,1.4,1.3-1.9,5,Low,PISY,1,26.90890356,8,0,2848.73786601205,123,yes,yes,no,no,7.854e-5,yes,no,0.3364722366212129,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,36,20,3.4,3-3.9,34,Low,PRPA,2,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,3.1416e-4,no,no,1.2237754316221157,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,35,10,2.3,2-2.9,34,Low,PRPA,1,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,7.854e-5,no,no,0.8329091229351039,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
1710,34,12,2.6,2-2.9,34,Low,PRPA,1.2,26.90890356,8,0,2848.73786601205,123,yes,no,no,no,1.130976e-4,no,no,0.9555114450274363,-0.958767388348113,-1.5318458364469458,-0.8694738718444436,-0.009766601776832123
2640,8,91,7.6,7-7.9,10,Low,BEPE,9.1,1.6328466,144,0,3443.68441943035,126,yes,yes,no,no,0.0065038974,no,yes,2.028148247292285,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2640,7,85,9.1,9-9.9,6,Low,BEPE,8.5,1.6328466,144,0,3443.68441943035,126,yes,no,no,no,0.005674515,no,yes,2.2082744135228043,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2640,6,20,2.1,2-2.9,4,Low,PISY,2,1.6328466,144,0,3443.68441943035,126,yes,no,yes,no,3.1416e-4,yes,no,0.7419373447293773,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2640,5,15,2.2,2-2.9,1,Low,PISY,1.5,1.6328466,144,0,3443.68441943035,126,yes,no,no,no,1.76715e-4,yes,no,0.7884573603642703,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2640,4,20,2.3,2-2.9,4,Low,PISY,2,1.6328466,144,0,3443.68441943035,126,yes,no,yes,no,3.1416e-4,yes,no,0.8329091229351039,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2640,3,41,3.2,3-3.9,4,Low,PISY,4.1,1.6328466,144,0,3443.68441943035,126,yes,no,yes,no,0.0013202574,yes,no,1.1631508098056809,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2640,1,43,3.3,3-3.9,4,Low,PISY,4.3,1.6328466,144,0,3443.68441943035,126,yes,no,yes,no,0.0014522046,yes,no,1.1939224684724346,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2640,2,27,2.8,2-2.9,4,Low,PISY,2.7,1.6328466,144,0,3443.68441943035,126,yes,no,yes,no,5.725566e-4,yes,no,1.0296194171811581,0.4707612431973592,-1.5318458364469458,-0.15323779120205505,0.5008049060699922
2650,3,8,1.6,1.3-1.9,26,Low,PYCO,0.8,2.42484396,184,0,3599.75629086091,126,yes,no,no,no,5.02656e-5,no,no,0.47000362924573563,0.8912108407107334,-1.5318458364469458,-0.15323779120205505,0.6347427367388769
2650,1,112,10.1,10-10.9,6,Low,BEPE,11.2,2.42484396,184,0,3599.75629086091,126,yes,no,no,no,0.0098520576,no,yes,2.3125354238472138,0.8912108407107334,-1.5318458364469458,-0.15323779120205505,0.6347427367388769
2650,2,71,7.3,7-7.9,10,Low,BEPE,7.1,2.42484396,184,0,3599.75629086091,126,yes,yes,no,no,0.0039592014,no,yes,1.9878743481543455,0.8912108407107334,-1.5318458364469458,-0.15323779120205505,0.6347427367388769
2650,4,115,6.5,6-6.9,26,Low,PYCO,11.5,2.42484396,184,0,3599.75629086091,126,yes,no,no,no,0.010386915,no,no,1.8718021769015913,0.8912108407107334,-1.5318458364469458,-0.15323779120205505,0.6347427367388769
2660,41,9,2,2-2.9,5,Low,PISY,0.9,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,6.36174e-5,yes,no,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,38,82,8.5,8-8.9,6,Low,BEPE,8.2,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0052810296,no,yes,2.1400661634962708,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,42,25,4,4-4.9,10,Low,BEPE,2.5,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,4.90875e-4,no,yes,1.3862943611198906,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,40,78,8.1,8-8.9,10,Low,BEPE,7.8,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,0.0047783736,no,yes,2.0918640616783932,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,39,8,1.7,1.3-1.9,1,Low,PISY,0.8,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,5.02656e-5,yes,no,0.5306282510621704,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,37,4,1.6,1.3-1.9,7,Low,BEPE,0.4,12.85409202,24,0.9,3773.32031271969,128,no,no,no,no,1.25664e-5,no,yes,0.47000362924573563,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,36,15,2.3,2-2.9,1,Low,PISY,1.5,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,1.76715e-4,yes,no,0.8329091229351039,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,43,18,2.1,2-2.9,2,Low,PISY,1.8,12.85409202,24,0.9,3773.32031271969,128,no,no,no,no,2.544696e-4,yes,no,0.7419373447293773,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,35,15,2.7,2-2.9,10,Low,BEPE,1.5,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,1.76715e-4,no,yes,0.9932517730102834,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,33,8,2,2-2.9,1,Low,PISY,0.8,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,5.02656e-5,yes,no,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,34,10,2,2-2.9,10,Low,BEPE,1,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,7.854e-5,no,yes,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,32,15,2.3,2-2.9,5,Low,PISY,1.5,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,1.76715e-4,yes,no,0.8329091229351039,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,30,32,4.4,4-4.9,6,Low,BEPE,3.2,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,8.042496e-4,no,yes,1.4816045409242156,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,31,12,1.6,1.3-1.9,1,Low,PISY,1.2,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,1.130976e-4,yes,no,0.47000362924573563,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,29,247,16.5,16-16.9,6,Low,BEPE,24.7,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0479164686,no,yes,2.803360380906535,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,1,36,5.1,5-5.9,10,Low,BEPE,3.6,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,0.0010178784,no,yes,1.62924053973028,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,2,5,1.6,1.3-1.9,5,Low,PISY,0.5,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,1.9635e-5,yes,no,0.47000362924573563,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,28,109,5.3,5-5.9,5,Low,PISY,10.9,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,0.0093313374,yes,no,1.667706820558076,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,3,27,4.1,4-4.9,10,Low,BEPE,2.7,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,5.725566e-4,no,yes,1.410986973710262,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,4,10,1.9,1.3-1.9,7,Low,BEPE,1,12.85409202,24,0.9,3773.32031271969,128,no,no,no,no,7.854e-5,no,yes,0.6418538861723947,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,7,7,1.6,1.3-1.9,1,Low,PISY,0.7,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,3.84846e-5,yes,no,0.47000362924573563,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,5,59,6.5,6-6.9,10,Low,BEPE,5.9,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,0.0027339774,no,yes,1.8718021769015913,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,8,6,1.5,1.3-1.9,5,Low,PISY,0.6,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,2.82744e-5,yes,no,0.4054651081081644,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,9,10,2,2-2.9,6,Low,BEPE,1,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,7.854e-5,no,yes,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,10,10,2.1,2-2.9,7,Low,BEPE,1,12.85409202,24,0.9,3773.32031271969,128,no,no,no,no,7.854e-5,no,yes,0.7419373447293773,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,6,104,8.8,8-8.9,1,Low,PISY,10.4,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0084948864,yes,no,2.174751721484161,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,27,197,12.4,12-12.9,6,Low,BEPE,19.7,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0304805886,no,yes,2.517696472610991,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,11,8,2.1,2-2.9,6,Low,BEPE,0.8,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,5.02656e-5,no,yes,0.7419373447293773,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,12,18,3.1,3-3.9,6,Low,BEPE,1.8,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,2.544696e-4,no,yes,1.1314021114911006,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,13,41,5.3,5-5.9,6,Low,BEPE,4.1,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0013202574,no,yes,1.667706820558076,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,14,10,1.7,1.3-1.9,7,Low,BEPE,1,12.85409202,24,0.9,3773.32031271969,128,no,no,no,no,7.854e-5,no,yes,0.5306282510621704,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,15,11,2.5,2-2.9,7,Low,BEPE,1.1,12.85409202,24,0.9,3773.32031271969,128,no,no,no,no,9.50334e-5,no,yes,0.9162907318741551,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,26,27,4.1,4-4.9,10,Low,BEPE,2.7,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,5.725566e-4,no,yes,1.410986973710262,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,17,27,4.1,4-4.9,10,Low,BEPE,2.7,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,5.725566e-4,no,yes,1.410986973710262,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,18,87,11.3,11-11.9,6,Low,BEPE,8.7,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0059446926,no,yes,2.424802725718295,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,16,41,6.8,6-6.9,6,Low,BEPE,4.1,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0013202574,no,yes,1.916922612182061,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,23,19,2.6,2-2.9,5,Low,PISY,1.9,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,2.835294e-4,yes,no,0.9555114450274363,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,25,5,2,2-2.9,7,Low,BEPE,0.5,12.85409202,24,0.9,3773.32031271969,128,no,no,no,no,1.9635e-5,no,yes,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,24,6,2,2-2.9,10,Low,BEPE,0.6,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,2.82744e-5,no,yes,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,19,11,2,2-2.9,10,Low,BEPE,1.1,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,9.50334e-5,no,yes,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,21,10,2,2-2.9,10,Low,BEPE,1,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,7.854e-5,no,yes,0.6931471805599453,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,20,71,7.3,7-7.9,6,Low,BEPE,7.1,12.85409202,24,0.9,3773.32031271969,128,yes,no,no,no,0.0039592014,no,yes,1.9878743481543455,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
2660,22,25,4,4-4.9,10,Low,BEPE,2.5,12.85409202,24,0.9,3773.32031271969,128,yes,yes,no,no,4.90875e-4,no,yes,1.3862943611198906,-0.7905875493427634,0.6167343264030188,0.32425292922620397,0.7836919891368327
38,2,25,5.8,5-5.9,9,Medium,BEPE,2.5,12.65970552,49,0.2,5094.11979045847,125,yes,no,yes,no,4.90875e-4,no,yes,1.7578579175523736,-0.5278065508969045,-1.0543835780358426,-0.39198315141618456,1.9171762946392301
38,14,124,11.9,11-11.9,19,Medium,POTR,12.4,12.65970552,49,0.2,5094.11979045847,125,yes,no,yes,no,0.0120763104,no,no,2.4765384001174837,-0.5278065508969045,-1.0543835780358426,-0.39198315141618456,1.9171762946392301
38,3,31,6.7,6-6.9,9,Medium,BEPE,3.1,12.65970552,49,0.2,5094.11979045847,125,yes,no,yes,no,7.547694e-4,no,yes,1.9021075263969205,-0.5278065508969045,-1.0543835780358426,-0.39198315141618456,1.9171762946392301
38,4,51,9.4,9-9.9,6,Medium,BEPE,5.1,12.65970552,49,0.2,5094.11979045847,125,yes,no,no,no,0.0020428254,no,yes,2.2407096892759584,-0.5278065508969045,-1.0543835780358426,-0.39198315141618456,1.9171762946392301
38,5,46,8.7,8-8.9,6,Medium,BEPE,4.6,12.65970552,49,0.2,5094.11979045847,125,yes,no,no,no,0.0016619064,no,yes,2.163323025660538,-0.5278065508969045,-1.0543835780358426,-0.39198315141618456,1.9171762946392301
